"ensembl_transcript_id","ensembl_exon_id","width"
"ENST00000521662","ENSE00003596719",71
"ENST00000521662","ENSE00003573333",75
"ENST00000521662","ENSE00003620776",260
"ENST00000310045","ENSE00001493122",360
"ENST00000310045","ENSE00001423507",8906
"ENST00000373264","ENSE00003577785",82
"ENST00000373264","ENSE00001251705",207
"ENST00000373264","ENSE00003627304",91
"ENST00000373264","ENSE00003605823",167
"ENST00000373264","ENSE00003664039",172
"ENST00000373264","ENSE00000984619",149
"ENST00000373264","ENSE00001814236",1615
"ENST00000267953","ENSE00001104195",497
"ENST00000267953","ENSE00001832143",283
"ENST00000224356","ENSE00000986564",291
"ENST00000224356","ENSE00000714715",159
"ENST00000224356","ENSE00000986565",135
"ENST00000224356","ENSE00000613213",153
"ENST00000224356","ENSE00003538418",231
"ENST00000224356","ENSE00003525350",225
"ENST00000224356","ENSE00001402485",923
"ENST00000372994","ENSE00001459261",222
"ENST00000372994","ENSE00001146045",482
"ENST00000486420","ENSE00001926562",27
"ENST00000486420","ENSE00001920447",112
"ENST00000486420","ENSE00001872243",295
"ENST00000378409","ENSE00002260250",196
"ENST00000378409","ENSE00001150340",152
"ENST00000378409","ENSE00001048254",61
"ENST00000378409","ENSE00001048241",91
"ENST00000378409","ENSE00001637205",113
"ENST00000378409","ENSE00001477399",560
"ENST00000426546","ENSE00001150340",152
"ENST00000426546","ENSE00001048254",61
"ENST00000426546","ENSE00001048241",91
"ENST00000426546","ENSE00003845413",194
"ENST00000426546","ENSE00001724372",766
"ENST00000282572","ENSE00001006503",466
"ENST00000282572","ENSE00003521875",186
"ENST00000282572","ENSE00003526073",709
"ENST00000423591","ENSE00003560027",121
"ENST00000423591","ENSE00001816097",475
"ENST00000423591","ENSE00003574107",1204
"ENST00000640815","ENSE00002517824",179
"ENST00000640815","ENSE00002439137",158
"ENST00000640815","ENSE00002454350",122
"ENST00000640815","ENSE00002523679",192
"ENST00000640815","ENSE00002451441",178
"ENST00000640815","ENSE00003807519",141
"ENST00000640815","ENSE00003803505",117
"ENST00000640815","ENSE00003804763",435
"ENST00000639821","ENSE00002517824",179
"ENST00000639821","ENSE00002439137",158
"ENST00000639821","ENSE00002454350",122
"ENST00000639821","ENSE00003803505",117
"ENST00000639821","ENSE00003808870",159
"ENST00000639821","ENSE00003811204",158
"ENST00000296871","ENSE00001124351",194
"ENST00000296871","ENSE00001084066",42
"ENST00000296871","ENSE00001084068",126
"ENST00000296871","ENSE00001124346",426
"ENST00000389704","ENSE00001537174",37
"ENST00000389704","ENSE00003475437",37
"ENST00000389704","ENSE00003663806",64
"ENST00000389704","ENSE00003515150",74
"ENST00000389704","ENSE00003474106",46
"ENST00000389704","ENSE00003584173",106
"ENST00000389704","ENSE00003566293",46
"ENST00000389704","ENSE00003598091",97
"ENST00000389704","ENSE00003585628",121
"ENST00000389704","ENSE00003576663",107
"ENST00000389704","ENSE00003635437",431
"ENST00000397210","ENSE00001243501",84
"ENST00000397210","ENSE00001243246",104
"ENST00000397210","ENSE00003499967",79
"ENST00000397210","ENSE00001677534",163
"ENST00000397210","ENSE00003675700",144
"ENST00000397210","ENSE00001527670",725
"ENST00000798326","ENSE00004185765",75
"ENST00000798326","ENSE00004185789",481
"ENST00000399568","ENSE00003531772",168
"ENST00000399568","ENSE00001311554",28
"ENST00000399568","ENSE00001539108",809
"ENST00000226317","ENSE00002066065",182
"ENST00000226317","ENSE00002439231",133
"ENST00000226317","ENSE00002452663",84
"ENST00000226317","ENSE00000851055",1138
"ENST00000593903","ENSE00003149229",8328
"ENST00000600223","ENSE00003122925",177
"ENST00000600223","ENSE00003138173",74
"ENST00000600223","ENSE00003186712",312
"ENST00000640838","ENSE00003803233",176
"ENST00000640838","ENSE00003802225",125
"ENST00000640838","ENSE00003807172",71
"ENST00000640838","ENSE00003809725",211
"ENST00000638174","ENSE00003803945",1015
"ENST00000638174","ENSE00003806875",974
"ENST00000639752","ENSE00003802225",125
"ENST00000639752","ENSE00003807172",71
"ENST00000639752","ENSE00003802513",169
"ENST00000639752","ENSE00003810607",75
"ENST00000639752","ENSE00003801905",116
"ENST00000638919","ENSE00003804923",172
"ENST00000638919","ENSE00003801668",407
"ENST00000666101","ENSE00003672411",96
"ENST00000666101","ENSE00003202103",144
"ENST00000666101","ENSE00003215266",78
"ENST00000666101","ENSE00003881943",176
"ENST00000666101","ENSE00003852645",214
"ENST00000666101","ENSE00003855405",1287
"ENST00000286639","ENSE00001129828",277
"ENST00000286639","ENSE00003600201",105
"ENST00000286639","ENSE00001024690",531
"ENST00000620405","ENSE00003744713",155
"ENST00000620405","ENSE00003725191",431
"ENST00000602449","ENSE00003366003",655
"ENST00000216442","ENSE00003663238",118
"ENST00000216442","ENSE00003633107",80
"ENST00000216442","ENSE00000658588",68
"ENST00000216442","ENSE00003467506",45
"ENST00000216442","ENSE00003646261",104
"ENST00000216442","ENSE00003514294",67
"ENST00000216442","ENSE00003639091",79
"ENST00000216442","ENSE00002463100",147
"ENST00000216442","ENSE00003846815",891
"ENST00000555431","ENSE00000658588",68
"ENST00000555431","ENSE00003467506",45
"ENST00000555431","ENSE00003646261",104
"ENST00000555431","ENSE00003514294",67
"ENST00000555431","ENSE00003639091",79
"ENST00000555431","ENSE00003506762",130
"ENST00000555431","ENSE00003663700",80
"ENST00000555431","ENSE00002467801",512
"ENST00000680600","ENSE00003914870",120
"ENST00000680600","ENSE00003912126",1296
"ENST00000370005","ENSE00001451470",351
"ENST00000370005","ENSE00000811502",132
"ENST00000370005","ENSE00000811501",152
"ENST00000370005","ENSE00001451468",765
"ENST00000469059","ENSE00001957738",359
"ENST00000469059","ENSE00001913862",512
"ENST00000397703","ENSE00001529779",191
"ENST00000397703","ENSE00003819264",141
"ENST00000397703","ENSE00003819316",48
"ENST00000397703","ENSE00001529772",862
"ENST00000361441","ENSE00001812045",123
"ENST00000361441","ENSE00001725131",157
"ENST00000361441","ENSE00003575577",280
"ENST00000361441","ENSE00001863910",2084
"ENST00000660123","ENSE00003011303",98
"ENST00000660123","ENSE00003888216",730
"ENST00000660123","ENSE00003851236",2559
"ENST00000601837","ENSE00003066803",104
"ENST00000601837","ENSE00003022534",177
"ENST00000600229","ENSE00001160058",176
"ENST00000600229","ENSE00000895400",74
"ENST00000600229","ENSE00003053551",756
"ENST00000600229","ENSE00001518461",80
"ENST00000356762","ENSE00001160058",176
"ENST00000356762","ENSE00000895400",74
"ENST00000356762","ENSE00002309608",68
"ENST00000356762","ENSE00001204108",144
"ENST00000356762","ENSE00001390750",271
"ENST00000520222","ENSE00002130985",43
"ENST00000520222","ENSE00003616022",148
"ENST00000520222","ENSE00003637987",193
"ENST00000740902","ENSE00004077514",87
"ENST00000740902","ENSE00004077512",117
"ENST00000740902","ENSE00004077513",455
"ENST00000260442","ENSE00000688898",538
"ENST00000260442","ENSE00001015560",711
"ENST00000339336","ENSE00001364328",86
"ENST00000339336","ENSE00001389852",69
"ENST00000339336","ENSE00001365873",84
"ENST00000339336","ENSE00001377119",66
"ENST00000339336","ENSE00001385611",90
"ENST00000339336","ENSE00001391230",36
"ENST00000339336","ENSE00001391726",27
"ENST00000339336","ENSE00001366769",262
"ENST00000339336","ENSE00001368789",289
"ENST00000371852","ENSE00001456308",1689
"ENST00000759370","ENSE00004112045",222
"ENST00000759370","ENSE00004112044",529
"ENST00000411630","ENSE00003899391",203
"ENST00000411630","ENSE00001622615",136
"ENST00000411630","ENSE00003903732",648
"ENST00000425653","ENSE00001754395",414
"ENST00000425653","ENSE00003900928",645
"ENST00000724853","ENSE00003982025",177
"ENST00000724853","ENSE00004047905",142
"ENST00000724853","ENSE00004047920",87
"ENST00000724853","ENSE00004047928",349
"ENST00000239891","ENSE00003561940",69
"ENST00000239891","ENSE00003478825",93
"ENST00000239891","ENSE00000817128",114
"ENST00000239891","ENSE00000680657",60
"ENST00000239891","ENSE00003589257",152
"ENST00000239891","ENSE00003475927",86
"ENST00000239891","ENSE00001900700",320
"ENST00000239891","ENSE00003842203",106
"ENST00000239891","ENSE00003545294",172
"ENST00000239891","ENSE00000817131",47
"ENST00000337843","ENSE00001185703",85
"ENST00000337843","ENSE00003559901",238
"ENST00000337843","ENSE00001815001",2570
"ENST00000297265","ENSE00001212540",369
"ENST00000297265","ENSE00001086651",178
"ENST00000297265","ENSE00001086645",115
"ENST00000297265","ENSE00001086648",154
"ENST00000297265","ENSE00001086655",1036
"ENST00000310331","ENSE00001196668",179
"ENST00000310331","ENSE00003584215",171
"ENST00000310331","ENSE00003621850",343
"ENST00000520547","ENSE00002138115",3908
"ENST00000314218","ENSE00003850136",181
"ENST00000314218","ENSE00001233134",3057
"ENST00000357847","ENSE00003590091",156
"ENST00000357847","ENSE00002225513",102
"ENST00000357847","ENSE00002237822",116
"ENST00000357847","ENSE00003785805",164
"ENST00000357847","ENSE00001931414",178
"ENST00000357847","ENSE00003728578",1420
"ENST00000367596","ENSE00001288659",166
"ENST00000367596","ENSE00001445099",393
"ENST00000494282","ENSE00003590091",156
"ENST00000494282","ENSE00002225513",102
"ENST00000494282","ENSE00001288659",166
"ENST00000494282","ENSE00001873249",2969
"ENST00000437707","ENSE00001729562",420
"ENST00000437707","ENSE00001664315",3154
"ENST00000869535","ENSE00000845671",665
"ENST00000869535","ENSE00000662854",191
"ENST00000869535","ENSE00000662853",94
"ENST00000869535","ENSE00000662852",97
"ENST00000869535","ENSE00000662851",92
"ENST00000869535","ENSE00000662850",112
"ENST00000869535","ENSE00000662849",146
"ENST00000869535","ENSE00000662848",167
"ENST00000869535","ENSE00000662847",79
"ENST00000869535","ENSE00000662846",198
"ENST00000869535","ENSE00000845670",121
"ENST00000869535","ENSE00004312635",1488
"ENST00000343959","ENSE00002449898",104
"ENST00000343959","ENSE00003472883",63
"ENST00000343959","ENSE00003291911",190
"ENST00000365328","ENSE00001440091",331
"ENST00000647002","ENSE00003650769",167
"ENST00000647002","ENSE00001181138",122
"ENST00000647002","ENSE00001181156",86
"ENST00000647002","ENSE00001181134",134
"ENST00000647002","ENSE00003567969",189
"ENST00000647002","ENSE00003816516",287
"ENST00000647002","ENSE00003600134",540
"ENST00000217402","ENSE00000661352",311
"ENST00000217402","ENSE00000661353",178
"ENST00000217402","ENSE00000661354",115
"ENST00000217402","ENSE00000860068",127
"ENST00000217402","ENSE00001288764",871
"ENST00000480798","ENSE00001471913",307
"ENST00000480798","ENSE00000660959",173
"ENST00000480798","ENSE00000660960",117
"ENST00000480798","ENSE00001887147",294
"ENST00000676390","ENSE00003900278",702
"ENST00000676390","ENSE00003902385",119
"ENST00000676390","ENSE00003903133",482
"ENST00000438807","ENSE00002909833",29
"ENST00000438807","ENSE00003495250",197
"ENST00000438807","ENSE00003574808",137
"ENST00000438807","ENSE00002845129",1091
"ENST00000221943","ENSE00003495250",197
"ENST00000221943","ENSE00003574808",137
"ENST00000221943","ENSE00003899942",31
"ENST00000221943","ENSE00003593721",81
"ENST00000221943","ENSE00000708457",163
"ENST00000221943","ENSE00002748963",1091
"ENST00000592922","ENSE00003495250",197
"ENST00000592922","ENSE00003574808",137
"ENST00000592922","ENSE00000708457",163
"ENST00000592922","ENSE00001552595",55
"ENST00000592922","ENSE00002749929",1070
"ENST00000589970","ENSE00003495250",197
"ENST00000589970","ENSE00003574808",137
"ENST00000589970","ENSE00003593721",81
"ENST00000589970","ENSE00002944747",27
"ENST00000589970","ENSE00002827983",537
"ENST00000215770","ENSE00001661823",135
"ENST00000215770","ENSE00001678640",176
"ENST00000215770","ENSE00001493396",1271
"ENST00000304494","ENSE00001833804",180
"ENST00000304494","ENSE00003496053",307
"ENST00000304494","ENSE00003529527",491
"ENST00000579755","ENSE00002698483",254
"ENST00000579755","ENSE00003513347",307
"ENST00000579755","ENSE00003565933",491
"ENST00000578845","ENSE00003655039",431
"ENST00000578845","ENSE00002793208",247
"ENST00000498628","ENSE00001869207",481
"ENST00000498628","ENSE00003475459",307
"ENST00000498628","ENSE00002711598",138
"ENST00000669245","ENSE00003868814",65
"ENST00000669245","ENSE00003866212",100
"ENST00000669245","ENSE00003866033",1256
"ENST00000462352","ENSE00001826826",287
"ENST00000462352","ENSE00003553766",338
"ENST00000397443","ENSE00003757349",129
"ENST00000397443","ENSE00003520856",180
"ENST00000397443","ENSE00003636943",75
"ENST00000397443","ENSE00003788127",72
"ENST00000397443","ENSE00003492556",81
"ENST00000397443","ENSE00003786502",90
"ENST00000397443","ENSE00003692205",87
"ENST00000397443","ENSE00003633735",87
"ENST00000397443","ENSE00003693092",60
"ENST00000397443","ENSE00003637171",134
"ENST00000397443","ENSE00003690090",55
"ENST00000397443","ENSE00003586883",52
"ENST00000397443","ENSE00003688084",134
"ENST00000397443","ENSE00003489600",237
"ENST00000397443","ENSE00003613375",338
"ENST00000397443","ENSE00003651778",141
"ENST00000397442","ENSE00003757349",129
"ENST00000397442","ENSE00003520856",180
"ENST00000397442","ENSE00003636943",75
"ENST00000397442","ENSE00003788127",72
"ENST00000397442","ENSE00003492556",81
"ENST00000397442","ENSE00003786502",90
"ENST00000397442","ENSE00003692205",87
"ENST00000397442","ENSE00003633735",87
"ENST00000397442","ENSE00003693092",60
"ENST00000397442","ENSE00003637171",134
"ENST00000397442","ENSE00003690090",55
"ENST00000397442","ENSE00003586883",52
"ENST00000397442","ENSE00003688084",134
"ENST00000397442","ENSE00001462877",74
"ENST00000397442","ENSE00001528705",69
"ENST00000397442","ENSE00001462598",316
"ENST00000401607","ENSE00003757349",129
"ENST00000401607","ENSE00003520856",180
"ENST00000401607","ENSE00003636943",75
"ENST00000401607","ENSE00003788127",72
"ENST00000401607","ENSE00003492556",81
"ENST00000401607","ENSE00003786502",90
"ENST00000401607","ENSE00003692205",87
"ENST00000401607","ENSE00003633735",87
"ENST00000401607","ENSE00003693092",60
"ENST00000401607","ENSE00003637171",134
"ENST00000401607","ENSE00003690090",55
"ENST00000401607","ENSE00003586883",52
"ENST00000401607","ENSE00003688084",134
"ENST00000401607","ENSE00001733655",76
"ENST00000401607","ENSE00001755208",260
"ENST00000401607","ENSE00001613350",223
"ENST00000723659","ENSE00004045546",231
"ENST00000723659","ENSE00004045548",189
"ENST00000723659","ENSE00004045545",163
"ENST00000726025","ENSE00004050151",137
"ENST00000726025","ENSE00004050148",116
"ENST00000726025","ENSE00004050150",269
"ENST00000369783","ENSE00001450877",495
"ENST00000369783","ENSE00001311617",256
"ENST00000369783","ENSE00001450876",901
"ENST00000687730","ENSE00004054679",895
"ENST00000360656","ENSE00004055036",422
"ENST00000360656","ENSE00004055040",249
"ENST00000599385","ENSE00003034623",129
"ENST00000599385","ENSE00003685208",212
"ENST00000599385","ENSE00001241104",368
"ENST00000408965","ENSE00002241668",1252
"ENST00000301408","ENSE00002467366",377
"ENST00000301408","ENSE00002511861",168
"ENST00000301408","ENSE00002536246",332
"ENST00000438257","ENSE00002032108",254
"ENST00000438257","ENSE00000000308",5763
"ENST00000381565","ENSE00001861907",121
"ENST00000381565","ENSE00003633993",154
"ENST00000381565","ENSE00001489135",341
"ENST00000308521","ENSE00003633993",154
"ENST00000308521","ENSE00001896979",114
"ENST00000308521","ENSE00001791788",280
"ENST00000308521","ENSE00001609243",115
"ENST00000308521","ENSE00003536480",157
"ENST00000308521","ENSE00001768852",280
"ENST00000308521","ENSE00001378753",3396
"ENST00000380822","ENSE00002086906",58
"ENST00000380822","ENSE00003719110",93
"ENST00000380822","ENSE00001486415",59
"ENST00000380822","ENSE00001486410",146
"ENST00000380822","ENSE00001549839",1270
"ENST00000380818","ENSE00003719110",93
"ENST00000380818","ENSE00001486415",59
"ENST00000380818","ENSE00001486410",146
"ENST00000380818","ENSE00003521402",357
"ENST00000380818","ENSE00001486383",528
"ENST00000337198","ENSE00001348650",138
"ENST00000337198","ENSE00003694945",197
"ENST00000337198","ENSE00003672086",174
"ENST00000337198","ENSE00003702186",173
"ENST00000337198","ENSE00003694856",135
"ENST00000337198","ENSE00001019150",82
"ENST00000337198","ENSE00001019158",75
"ENST00000337198","ENSE00001019156",163
"ENST00000337198","ENSE00003560251",116
"ENST00000337198","ENSE00003569552",215
"ENST00000337198","ENSE00002107290",357
"ENST00000337198","ENSE00001424832",2371
"ENST00000347770","ENSE00001348650",138
"ENST00000347770","ENSE00003694945",197
"ENST00000347770","ENSE00003672086",174
"ENST00000347770","ENSE00003702186",173
"ENST00000347770","ENSE00003694856",135
"ENST00000347770","ENSE00001019150",82
"ENST00000347770","ENSE00001019158",75
"ENST00000347770","ENSE00001019156",163
"ENST00000347770","ENSE00003560251",116
"ENST00000347770","ENSE00003569552",215
"ENST00000347770","ENSE00001405031",387
"ENST00000347770","ENSE00001348645",146
"ENST00000347770","ENSE00002123414",856
"ENST00000616064","ENSE00003720498",949
"ENST00000403326","ENSE00003601846",105
"ENST00000403326","ENSE00003656944",122
"ENST00000403326","ENSE00003512072",141
"ENST00000403326","ENSE00001554832",135
"ENST00000403326","ENSE00001554305",140
"ENST00000339105","ENSE00001761435",187
"ENST00000339105","ENSE00001619974",189
"ENST00000339105","ENSE00001647881",102
"ENST00000339105","ENSE00001642359",94
"ENST00000339105","ENSE00001765361",168
"ENST00000339105","ENSE00000853942",125
"ENST00000339105","ENSE00001265627",120
"ENST00000339105","ENSE00001470288",68
"ENST00000339105","ENSE00001925660",128
"ENST00000606511","ENSE00003695795",2163
